CRI_YM,TAG,BD_HD,DAY,TIME,SEX,AGE,NUM,TIME2
201905,home_appliance,holiday,C.WED,D.14-18,M,D.5O,127,16
202005,golf,business_day,A.MON,C.10-14,F,C.4O,117,3
201905,home_appliance,business_day,D.THU,F.22-02,F,E.60,66,24
202105,books,business_day,E.FRI,F.22-02,F,E.60,60,30
201905,home_appliance,holiday,C.WED,C.10-14,M,D.5O,150,15
201905,golf,business_day,A.MON,B.06-10,M,C.4O,60,2
202005,grocery,business_day,B.TUE,B.06-10,F,C.4O,3289,8
202105,fashion,holiday,C.WED,A.02-06,F,C.4O,648,13
202105,pet,business_day,E.FRI,B.06-10,M,A.2O,53,26
201905,baby,holiday,G.SUN,A.02-06,M,D.5O,12,37
202005,fashion,holiday,G.SUN,C.10-14,M,D.5O,1989,39
202105,cosmetics,business_day,D.THU,F.22-02,M,A.2O,471,24
202105,car,business_day,A.MON,E.18-22,M,C.4O,953,5
202105,car,business_day,E.FRI,C.10-14,F,C.4O,249,27
202105,hobby,holiday,C.WED,F.22-02,M,B.3O,321,18
201905,interior,holiday,C.WED,D.14-18,M,B.3O,290,16
202105,fashion,holiday,C.WED,D.14-18,F,D.5O,2399,16
201905,books,business_day,C.WED,B.06-10,M,C.4O,605,14
202005,baby,business_day,C.WED,E.18-22,F,A.2O,343,17
202105,hobby,business_day,A.MON,E.18-22,F,D.5O,376,5
202005,sports,business_day,E.FRI,D.14-18,F,D.5O,233,28
202105,interior,business_day,B.TUE,D.14-18,F,A.2O,1106,10
201905,daily_office,holiday,C.WED,C.10-14,M,D.5O,385,15
202105,home_appliance,business_day,E.FRI,A.02-06,M,B.3O,292,25
202105,hobby,business_day,A.MON,D.14-18,M,B.3O,1334,4
202005,baby,holiday,G.SUN,F.22-02,M,B.3O,1130,42
202005,golf,business_day,A.MON,B.06-10,F,E.60,7,2
202105,books,holiday,C.WED,D.14-18,F,D.5O,264,16
202005,cosmetics,business_day,A.MON,B.06-10,M,A.2O,256,2
202005,home_appliance,business_day,C.WED,F.22-02,M,A.2O,591,18
202005,sports,business_day,C.WED,F.22-02,F,D.5O,220,18
202105,hobby,business_day,C.WED,D.14-18,M,A.2O,143,16
202105,baby,holiday,F.SAT,E.18-22,F,C.4O,939,35
202105,sports,holiday,F.SAT,C.10-14,M,A.2O,623,33
201905,grocery,holiday,C.WED,B.06-10,M,B.3O,297,14
202005,hobby,business_day,E.FRI,D.14-18,M,C.4O,834,28
202005,golf,business_day,E.FRI,A.02-06,M,C.4O,30,25
202105,car,holiday,F.SAT,E.18-22,F,C.4O,265,35
202105,grocery,holiday,G.SUN,E.18-22,M,E.60,1390,41
202005,fashion,holiday,B.TUE,F.22-02,M,B.3O,1483,12
202005,daily_office,business_day,D.THU,B.06-10,F,B.3O,4741,20
201905,home_shopping,holiday,C.WED,C.10-14,F,D.5O,1739,15
202005,fashion,business_day,A.MON,C.10-14,F,E.60,810,3
202005,fashion,holiday,G.SUN,A.02-06,F,E.60,107,37
202105,books,business_day,E.FRI,C.10-14,M,B.3O,747,27
202105,home_shopping,holiday,G.SUN,B.06-10,M,A.2O,176,38
202005,pet,business_day,D.THU,E.18-22,M,B.3O,289,23
201905,fashion,holiday,F.SAT,D.14-18,M,E.60,421,34
202005,daily_office,business_day,D.THU,B.06-10,F,A.2O,1288,20
202005,golf,business_day,D.THU,B.06-10,M,C.4O,174,20
202105,cosmetics,holiday,C.WED,E.18-22,F,D.5O,695,17
201905,baby,business_day,E.FRI,F.22-02,M,C.4O,491,30
202005,grocery,holiday,F.SAT,D.14-18,F,B.3O,5145,34
202005,car,business_day,D.THU,B.06-10,M,B.3O,437,20
201905,sports,business_day,C.WED,F.22-02,F,A.2O,314,18
201905,fashion,holiday,A.MON,D.14-18,M,A.2O,532,4
202105,interior,business_day,E.FRI,B.06-10,M,E.60,225,26
202005,home_shopping,business_day,C.WED,B.06-10,F,C.4O,7313,14
202105,books,business_day,B.TUE,F.22-02,F,E.60,89,12
202105,grocery,business_day,A.MON,E.18-22,F,E.60,2332,5
202105,cosmetics,business_day,B.TUE,A.02-06,M,A.2O,116,7
202105,grocery,business_day,A.MON,A.02-06,M,D.5O,316,1
202105,fashion,business_day,B.TUE,C.10-14,M,B.3O,6154,9
202105,baby,business_day,E.FRI,E.18-22,M,E.60,30,29
202005,interior,holiday,G.SUN,A.02-06,F,C.4O,333,37
202005,cosmetics,business_day,B.TUE,C.10-14,F,A.2O,1942,9
201905,cosmetics,holiday,C.WED,A.02-06,F,D.5O,24,13
201905,interior,business_day,A.MON,A.02-06,M,E.60,15,1
202105,cosmetics,business_day,D.THU,D.14-18,M,C.4O,1218,22
202105,interior,holiday,F.SAT,A.02-06,M,B.3O,194,31
201905,baby,business_day,D.THU,A.02-06,F,A.2O,100,19
201905,sports,business_day,D.THU,C.10-14,F,C.4O,559,21
202005,daily_office,business_day,B.TUE,B.06-10,F,D.5O,1575,8
201905,car,holiday,F.SAT,C.10-14,F,C.4O,85,33
202005,car,holiday,G.SUN,C.10-14,M,E.60,65,39
201905,pet,holiday,F.SAT,F.22-02,M,A.2O,43,36
202105,interior,business_day,D.THU,D.14-18,M,A.2O,467,22
202005,home_shopping,business_day,D.THU,D.14-18,F,D.5O,6707,22
201905,fashion,holiday,A.MON,E.18-22,F,D.5O,711,5
201905,cosmetics,business_day,E.FRI,C.10-14,F,A.2O,2022,27
202005,sports,business_day,D.THU,D.14-18,F,B.3O,938,22
201905,golf,business_day,A.MON,B.06-10,M,D.5O,29,2
202005,books,holiday,F.SAT,E.18-22,M,D.5O,448,35
201905,golf,business_day,E.FRI,D.14-18,M,D.5O,110,28
202005,grocery,holiday,G.SUN,D.14-18,M,C.4O,3842,40
202105,fashion,business_day,A.MON,E.18-22,M,E.60,951,5
202005,home_shopping,business_day,D.THU,F.22-02,M,E.60,624,24
202005,hobby,holiday,E.FRI,F.22-02,F,A.2O,59,30
202005,golf,business_day,E.FRI,B.06-10,F,B.3O,31,26
202005,car,business_day,D.THU,D.14-18,M,B.3O,971,22
201905,home_appliance,business_day,B.TUE,D.14-18,F,E.60,134,10
202005,pet,holiday,B.TUE,D.14-18,M,A.2O,31,10
201905,sports,holiday,A.MON,C.10-14,M,C.4O,87,3
202105,hobby,business_day,D.THU,F.22-02,M,C.4O,683,24
202005,home_shopping,holiday,G.SUN,A.02-06,F,C.4O,1343,37
202105,fashion,business_day,A.MON,A.02-06,M,C.4O,869,1
202105,grocery,holiday,C.WED,C.10-14,F,C.4O,3710,15
202005,car,holiday,F.SAT,A.02-06,M,B.3O,135,31
202105,home_appliance,business_day,E.FRI,F.22-02,M,A.2O,618,30
202005,golf,business_day,A.MON,B.06-10,F,B.3O,25,2
201905,books,holiday,A.MON,F.22-02,M,A.2O,44,6
202105,home_shopping,holiday,G.SUN,C.10-14,F,B.3O,5300,39
201905,fashion,business_day,C.WED,E.18-22,M,B.3O,3979,17
202005,books,business_day,E.FRI,B.06-10,F,C.4O,1118,26
202105,baby,business_day,B.TUE,F.22-02,F,B.3O,2651,12
202005,cosmetics,business_day,B.TUE,B.06-10,M,B.3O,688,8
201905,cosmetics,business_day,D.THU,B.06-10,M,B.3O,703,20
202105,books,holiday,C.WED,E.18-22,M,E.60,57,17
202105,pet,business_day,A.MON,C.10-14,F,B.3O,1267,3
202105,fashion,holiday,G.SUN,E.18-22,F,E.60,1382,41
201905,fashion,business_day,B.TUE,A.02-06,M,A.2O,381,7
201905,cosmetics,business_day,B.TUE,D.14-18,M,A.2O,410,10
202005,sports,business_day,E.FRI,F.22-02,M,E.60,26,30
201905,pet,holiday,C.WED,F.22-02,F,A.2O,109,18
202005,cosmetics,business_day,E.FRI,C.10-14,M,C.4O,1252,27
202105,car,business_day,D.THU,C.10-14,F,A.2O,100,21
201905,baby,holiday,A.MON,E.18-22,M,E.60,3,5
202105,sports,holiday,G.SUN,E.18-22,F,B.3O,1166,41
202105,fashion,business_day,D.THU,A.02-06,M,C.4O,694,19
201905,cosmetics,business_day,C.WED,C.10-14,F,C.4O,3082,15
202105,books,business_day,C.WED,C.10-14,F,D.5O,308,15
202105,hobby,holiday,G.SUN,C.10-14,F,C.4O,713,39
202005,cosmetics,holiday,G.SUN,F.22-02,M,A.2O,588,42
201905,pet,business_day,B.TUE,C.10-14,M,A.2O,91,9
202005,interior,holiday,E.FRI,E.18-22,F,D.5O,212,29
202005,interior,business_day,D.THU,B.06-10,F,A.2O,479,20
202105,pet,holiday,C.WED,F.22-02,F,E.60,20,18
202005,interior,business_day,D.THU,F.22-02,M,A.2O,411,24
202105,golf,business_day,E.FRI,C.10-14,F,B.3O,89,27
202005,sports,holiday,E.FRI,B.06-10,F,D.5O,26,26
202105,grocery,holiday,C.WED,E.18-22,F,D.5O,2703,17
201905,grocery,holiday,F.SAT,A.02-06,F,D.5O,102,31
201905,cosmetics,holiday,A.MON,F.22-02,M,E.60,11,6
201905,sports,business_day,E.FRI,D.14-18,F,A.2O,307,28
201905,sports,business_day,D.THU,D.14-18,F,C.4O,640,22
201905,sports,business_day,E.FRI,E.18-22,M,B.3O,393,29
202005,golf,business_day,E.FRI,A.02-06,M,B.3O,12,25
201905,grocery,holiday,G.SUN,F.22-02,F,E.60,231,42
201905,home_appliance,business_day,A.MON,D.14-18,F,A.2O,652,4
202005,hobby,business_day,A.MON,F.22-02,F,B.3O,560,6
202105,fashion,business_day,D.THU,A.02-06,F,A.2O,1515,19
202105,cosmetics,business_day,E.FRI,B.06-10,F,C.4O,2170,26
202005,books,holiday,E.FRI,F.22-02,F,E.60,11,30
202105,car,business_day,D.THU,D.14-18,F,C.4O,302,22
201905,baby,business_day,A.MON,D.14-18,F,C.4O,491,4
202005,books,business_day,B.TUE,B.06-10,F,E.60,38,8
202105,home_shopping,business_day,A.MON,D.14-18,F,D.5O,8167,4
201905,grocery,business_day,D.THU,D.14-18,F,C.4O,5534,22
202005,grocery,business_day,C.WED,E.18-22,F,C.4O,8468,17
202105,sports,holiday,G.SUN,E.18-22,F,A.2O,622,41
201905,hobby,holiday,A.MON,E.18-22,M,E.60,10,5
202105,grocery,business_day,E.FRI,F.22-02,M,A.2O,812,30
202005,hobby,business_day,B.TUE,E.18-22,F,C.4O,430,11
202005,grocery,business_day,C.WED,C.10-14,F,E.60,1409,15
201905,daily_office,business_day,C.WED,C.10-14,F,B.3O,5939,15
202005,grocery,holiday,B.TUE,B.06-10,F,E.60,123,8
202005,pet,business_day,C.WED,B.06-10,F,C.4O,319,14
202105,books,holiday,F.SAT,F.22-02,M,C.4O,1011,36
202105,baby,business_day,D.THU,C.10-14,M,B.3O,1085,21
201905,pet,business_day,C.WED,E.18-22,F,A.2O,273,17
202105,golf,business_day,B.TUE,F.22-02,F,B.3O,50,12
202005,fashion,holiday,E.FRI,C.10-14,F,D.5O,790,27
202005,home_appliance,holiday,F.SAT,B.06-10,F,D.5O,224,32
201905,golf,business_day,E.FRI,F.22-02,F,A.2O,7,30
202005,fashion,business_day,D.THU,D.14-18,F,B.3O,12357,22
201905,cosmetics,holiday,F.SAT,D.14-18,F,E.60,147,34
201905,hobby,business_day,D.THU,B.06-10,M,C.4O,358,20
202105,baby,business_day,A.MON,C.10-14,M,A.2O,193,3
202105,daily_office,business_day,A.MON,D.14-18,M,D.5O,4817,4
202105,pet,business_day,A.MON,A.02-06,F,A.2O,125,1
202105,daily_office,holiday,C.WED,B.06-10,F,B.3O,1707,14
202005,car,holiday,G.SUN,C.10-14,M,B.3O,665,39
201905,home_appliance,holiday,A.MON,C.10-14,F,B.3O,190,3
201905,home_shopping,holiday,G.SUN,D.14-18,M,C.4O,2667,40
202005,daily_office,holiday,E.FRI,E.18-22,F,E.60,188,29
202005,sports,business_day,B.TUE,E.18-22,M,E.60,39,11
201905,daily_office,holiday,G.SUN,C.10-14,M,B.3O,1837,39
201905,daily_office,business_day,D.THU,E.18-22,F,D.5O,2324,23
202105,home_appliance,holiday,G.SUN,B.06-10,F,D.5O,303,38
201905,cosmetics,holiday,F.SAT,D.14-18,M,C.4O,482,34
202005,baby,holiday,B.TUE,B.06-10,F,D.5O,10,8
201905,interior,business_day,A.MON,E.18-22,F,A.2O,492,5
202005,sports,business_day,B.TUE,C.10-14,M,D.5O,190,9
202005,daily_office,business_day,A.MON,B.06-10,M,A.2O,693,2
202105,books,business_day,E.FRI,C.10-14,F,C.4O,2860,27
202105,home_shopping,business_day,C.WED,F.22-02,F,D.5O,5161,18
202005,sports,business_day,C.WED,F.22-02,F,B.3O,983,18
202005,fashion,holiday,F.SAT,B.06-10,M,B.3O,1767,32
202005,golf,business_day,A.MON,F.22-02,F,E.60,9,6
201905,baby,business_day,A.MON,B.06-10,M,E.60,8,2
201905,sports,holiday,C.WED,D.14-18,M,C.4O,134,16
202005,books,holiday,B.TUE,A.02-06,F,B.3O,59,7
202105,sports,business_day,C.WED,A.02-06,F,B.3O,82,13
202005,home_shopping,holiday,G.SUN,E.18-22,M,C.4O,4561,41
202105,baby,business_day,C.WED,A.02-06,M,D.5O,12,13
201905,home_shopping,holiday,A.MON,B.06-10,M,A.2O,29,2
202005,home_appliance,business_day,D.THU,D.14-18,M,C.4O,2601,22
202005,sports,business_day,C.WED,D.14-18,F,D.5O,250,16
202005,golf,business_day,D.THU,E.18-22,F,B.3O,49,23
201905,books,business_day,D.THU,C.10-14,F,C.4O,2374,21
202105,home_appliance,business_day,B.TUE,F.22-02,M,E.60,175,12
201905,books,holiday,F.SAT,C.10-14,M,B.3O,629,33
201905,hobby,business_day,D.THU,A.02-06,M,E.60,10,19
202005,cosmetics,holiday,E.FRI,D.14-18,F,B.3O,652,28
201905,cosmetics,business_day,E.FRI,C.10-14,M,B.3O,1243,27
202105,baby,business_day,E.FRI,B.06-10,M,E.60,22,26
201905,grocery,business_day,A.MON,E.18-22,M,A.2O,689,5
202005,baby,business_day,C.WED,E.18-22,F,D.5O,106,17
201905,sports,business_day,D.THU,A.02-06,M,A.2O,65,19
202005,daily_office,business_day,D.THU,A.02-06,M,C.4O,649,19
202005,daily_office,holiday,E.FRI,D.14-18,M,E.60,263,28
202005,sports,business_day,D.THU,F.22-02,M,C.4O,495,24
201905,daily_office,holiday,F.SAT,A.02-06,F,B.3O,438,31
202105,car,business_day,C.WED,C.10-14,M,B.3O,467,15
202005,baby,holiday,F.SAT,B.06-10,M,E.60,16,32
201905,grocery,holiday,A.MON,A.02-06,M,E.60,12,1
202005,home_appliance,business_day,D.THU,A.02-06,F,A.2O,91,19
202005,home_shopping,business_day,C.WED,B.06-10,F,A.2O,538,14
202105,sports,holiday,C.WED,D.14-18,F,A.2O,196,16
201905,sports,holiday,F.SAT,B.06-10,F,E.60,11,32
202105,sports,business_day,B.TUE,B.06-10,F,D.5O,189,8
202005,books,holiday,B.TUE,C.10-14,F,B.3O,262,9
201905,fashion,business_day,D.THU,A.02-06,F,B.3O,1857,19
202005,baby,holiday,F.SAT,E.18-22,F,C.4O,750,35
201905,cosmetics,business_day,A.MON,D.14-18,F,D.5O,800,4
202105,interior,business_day,E.FRI,A.02-06,F,E.60,34,25
201905,baby,business_day,D.THU,E.18-22,F,A.2O,511,23
202105,golf,business_day,B.TUE,E.18-22,M,A.2O,11,11
202105,home_shopping,business_day,B.TUE,D.14-18,M,A.2O,186,10
202105,hobby,business_day,A.MON,B.06-10,M,D.5O,300,2
201905,sports,business_day,A.MON,B.06-10,M,C.4O,177,2
202005,sports,holiday,E.FRI,A.02-06,F,D.5O,7,25
202005,interior,holiday,B.TUE,B.06-10,F,B.3O,182,8
202105,books,business_day,C.WED,F.22-02,F,A.2O,167,18
202105,home_shopping,business_day,D.THU,C.10-14,M,E.60,1277,21
202105,grocery,business_day,A.MON,E.18-22,M,A.2O,1800,5
202105,baby,business_day,A.MON,E.18-22,M,D.5O,167,5
202005,pet,holiday,G.SUN,D.14-18,F,A.2O,444,40
202105,fashion,business_day,A.MON,D.14-18,M,A.2O,3322,4
202105,hobby,holiday,G.SUN,D.14-18,F,E.60,81,40
202105,grocery,business_day,A.MON,B.06-10,F,A.2O,1917,2
202105,grocery,holiday,C.WED,A.02-06,M,D.5O,140,13
202005,books,holiday,F.SAT,D.14-18,F,C.4O,2300,34
201905,hobby,holiday,G.SUN,E.18-22,F,B.3O,301,41
201905,golf,business_day,B.TUE,C.10-14,F,B.3O,25,9
202005,fashion,holiday,E.FRI,E.18-22,F,D.5O,747,29
202005,grocery,business_day,B.TUE,F.22-02,F,E.60,392,12
202105,car,holiday,F.SAT,B.06-10,M,B.3O,284,32
202005,hobby,holiday,G.SUN,A.02-06,F,D.5O,18,37
201905,books,business_day,D.THU,C.10-14,F,B.3O,1990,21
202005,sports,business_day,B.TUE,F.22-02,M,B.3O,508,12
201905,golf,holiday,F.SAT,E.18-22,F,E.60,4,35
202105,grocery,holiday,F.SAT,D.14-18,M,B.3O,3687,34
201905,grocery,business_day,C.WED,D.14-18,M,D.5O,1287,16
202105,home_shopping,holiday,C.WED,D.14-18,F,D.5O,5805,16
201905,golf,business_day,E.FRI,D.14-18,F,B.3O,31,28
201905,sports,holiday,A.MON,C.10-14,F,D.5O,26,3
201905,cosmetics,holiday,G.SUN,D.14-18,F,D.5O,548,40
202005,hobby,holiday,E.FRI,A.02-06,M,C.4O,31,25
202105,books,business_day,D.THU,E.18-22,M,C.4O,1358,23
202105,books,holiday,F.SAT,D.14-18,M,B.3O,621,34
202105,sports,business_day,D.THU,A.02-06,M,E.60,12,19
202005,daily_office,business_day,C.WED,A.02-06,M,E.60,105,13
202105,hobby,holiday,C.WED,E.18-22,M,A.2O,122,17
202005,home_shopping,holiday,G.SUN,E.18-22,M,E.60,1708,41
201905,grocery,business_day,B.TUE,A.02-06,M,A.2O,174,7
202005,fashion,business_day,E.FRI,F.22-02,F,D.5O,2312,30
202005,home_shopping,holiday,E.FRI,A.02-06,M,B.3O,103,25
202105,interior,holiday,C.WED,E.18-22,M,B.3O,864,17
201905,fashion,business_day,C.WED,A.02-06,M,D.5O,197,13
202005,fashion,business_day,A.MON,D.14-18,M,E.60,627,4
201905,grocery,holiday,F.SAT,C.10-14,M,D.5O,633,33
202105,sports,business_day,A.MON,C.10-14,M,D.5O,436,3
201905,home_shopping,holiday,A.MON,C.10-14,M,A.2O,110,3
202105,fashion,holiday,F.SAT,C.10-14,M,A.2O,2138,33
201905,daily_office,holiday,A.MON,C.10-14,F,A.2O,304,3
201905,interior,business_day,E.FRI,A.02-06,M,D.5O,38,25
202105,baby,business_day,E.FRI,E.18-22,F,D.5O,124,29
201905,cosmetics,holiday,C.WED,A.02-06,M,B.3O,49,13
202005,daily_office,business_day,B.TUE,B.06-10,F,C.4O,3758,8
202105,home_appliance,business_day,E.FRI,D.14-18,M,A.2O,830,28
201905,pet,business_day,D.THU,D.14-18,F,C.4O,461,22
202105,pet,business_day,B.TUE,C.10-14,M,B.3O,441,9
202005,baby,holiday,E.FRI,A.02-06,M,C.4O,18,25
201905,baby,holiday,C.WED,B.06-10,F,C.4O,100,14
201905,home_appliance,holiday,C.WED,C.10-14,M,C.4O,445,15
201905,home_appliance,holiday,G.SUN,E.18-22,M,B.3O,1669,41
201905,hobby,holiday,A.MON,E.18-22,M,D.5O,46,5
202105,daily_office,holiday,G.SUN,F.22-02,F,C.4O,9355,42
202105,books,holiday,C.WED,F.22-02,M,B.3O,224,18
202005,daily_office,holiday,F.SAT,A.02-06,F,D.5O,322,31
201905,daily_office,business_day,C.WED,D.14-18,F,D.5O,2988,16
202005,car,holiday,F.SAT,E.18-22,F,D.5O,104,35
202105,interior,holiday,G.SUN,A.02-06,M,B.3O,237,37
201905,interior,holiday,C.WED,C.10-14,M,B.3O,292,15
201905,car,business_day,A.MON,B.06-10,F,D.5O,22,2
201905,daily_office,business_day,B.TUE,E.18-22,M,E.60,438,11
202105,hobby,business_day,C.WED,E.18-22,M,A.2O,123,17
202005,fashion,holiday,F.SAT,E.18-22,M,B.3O,4737,35
202005,books,business_day,D.THU,A.02-06,F,B.3O,202,19
201905,home_appliance,holiday,C.WED,D.14-18,F,D.5O,89,16
202005,car,business_day,C.WED,B.06-10,M,B.3O,460,14
202105,books,holiday,C.WED,D.14-18,F,E.60,56,16
202005,baby,business_day,A.MON,D.14-18,M,B.3O,958,4
201905,home_appliance,business_day,D.THU,C.10-14,F,A.2O,802,21
201905,sports,business_day,D.THU,A.02-06,M,B.3O,99,19
202105,interior,business_day,A.MON,A.02-06,F,E.60,62,1
202105,home_appliance,business_day,C.WED,D.14-18,F,D.5O,425,16
202005,car,holiday,F.SAT,D.14-18,M,E.60,76,34
201905,car,holiday,C.WED,F.22-02,M,D.5O,23,18
202005,fashion,business_day,B.TUE,D.14-18,F,E.60,694,10
202005,interior,holiday,G.SUN,B.06-10,F,C.4O,709,38
202105,hobby,business_day,A.MON,F.22-02,M,E.60,77,6
202105,golf,business_day,E.FRI,A.02-06,F,A.2O,5,25
202005,baby,holiday,G.SUN,B.06-10,M,D.5O,46,38
202105,home_appliance,business_day,A.MON,B.06-10,M,C.4O,4074,2
201905,hobby,holiday,A.MON,C.10-14,M,E.60,16,3
202105,books,business_day,D.THU,A.02-06,F,D.5O,80,19
202005,books,business_day,A.MON,F.22-02,M,B.3O,507,6
202105,sports,business_day,B.TUE,E.18-22,F,A.2O,410,11
202105,interior,holiday,C.WED,F.22-02,M,D.5O,318,18
202105,books,holiday,C.WED,B.06-10,F,B.3O,264,14
202105,home_appliance,business_day,C.WED,A.02-06,F,A.2O,53,13
202005,fashion,holiday,F.SAT,E.18-22,F,A.2O,5431,35
201905,home_shopping,holiday,F.SAT,C.10-14,M,B.3O,1125,33
202005,grocery,business_day,B.TUE,D.14-18,M,E.60,703,10
202105,sports,business_day,A.MON,B.06-10,M,B.3O,369,2
202105,pet,business_day,C.WED,E.18-22,F,D.5O,179,17
202005,baby,business_day,B.TUE,A.02-06,F,E.60,9,7
201905,daily_office,business_day,C.WED,F.22-02,F,D.5O,1511,18
201905,books,business_day,C.WED,A.02-06,F,B.3O,136,13
201905,golf,business_day,A.MON,D.14-18,F,C.4O,46,4
202105,hobby,holiday,C.WED,E.18-22,F,B.3O,306,17
202005,pet,holiday,G.SUN,B.06-10,F,A.2O,155,38
202005,interior,business_day,A.MON,C.10-14,F,A.2O,1363,3
202105,daily_office,business_day,A.MON,A.02-06,M,B.3O,1054,1
202105,home_appliance,business_day,C.WED,C.10-14,M,D.5O,633,15
201905,baby,business_day,D.THU,A.02-06,F,D.5O,16,19
201905,books,holiday,A.MON,D.14-18,M,A.2O,63,4
202005,home_shopping,business_day,B.TUE,F.22-02,M,C.4O,1992,12
202005,home_appliance,holiday,B.TUE,D.14-18,M,D.5O,226,10
202105,golf,holiday,G.SUN,F.22-02,M,D.5O,139,42
202105,home_shopping,business_day,A.MON,F.22-02,F,A.2O,923,6
202005,home_shopping,business_day,D.THU,F.22-02,M,A.2O,271,24
202005,pet,business_day,B.TUE,D.14-18,F,E.60,38,10
202005,cosmetics,holiday,F.SAT,E.18-22,F,E.60,218,35
202005,baby,holiday,G.SUN,D.14-18,M,A.2O,100,40
201905,home_appliance,business_day,E.FRI,A.02-06,F,E.60,12,25
201905,golf,business_day,C.WED,E.18-22,F,B.3O,20,17
202105,baby,business_day,D.THU,D.14-18,F,D.5O,116,22
202105,baby,holiday,C.WED,B.06-10,F,D.5O,26,14
202005,home_shopping,business_day,E.FRI,F.22-02,M,E.60,666,30
201905,home_shopping,business_day,A.MON,A.02-06,M,B.3O,126,1
201905,grocery,business_day,B.TUE,A.02-06,F,C.4O,483,7
202105,baby,business_day,E.FRI,E.18-22,M,B.3O,648,29
202005,cosmetics,business_day,C.WED,B.06-10,M,A.2O,295,14
202105,golf,holiday,F.SAT,D.14-18,F,B.3O,65,34
202005,pet,business_day,B.TUE,C.10-14,F,E.60,56,9
201905,home_appliance,business_day,D.THU,A.02-06,M,D.5O,67,19
201905,baby,business_day,E.FRI,F.22-02,M,A.2O,227,30
202105,fashion,holiday,G.SUN,E.18-22,M,E.60,1061,41
202105,fashion,business_day,D.THU,C.10-14,F,E.60,1287,21
201905,sports,business_day,B.TUE,E.18-22,M,D.5O,140,11
201905,daily_office,business_day,B.TUE,B.06-10,F,A.2O,877,8
201905,home_shopping,business_day,D.THU,D.14-18,M,A.2O,297,22
201905,interior,business_day,A.MON,B.06-10,M,C.4O,448,2
202105,grocery,holiday,G.SUN,E.18-22,M,B.3O,6020,41
201905,home_shopping,holiday,A.MON,B.06-10,F,C.4O,1569,2
201905,golf,holiday,C.WED,D.14-18,F,B.3O,12,16
202005,golf,business_day,C.WED,B.06-10,F,D.5O,35,14
202005,golf,business_day,D.THU,A.02-06,M,D.5O,20,19
201905,home_shopping,holiday,F.SAT,D.14-18,F,B.3O,3128,34
202005,baby,holiday,B.TUE,B.06-10,M,D.5O,12,8
202005,interior,business_day,D.THU,C.10-14,F,A.2O,1235,21
202005,pet,business_day,B.TUE,A.02-06,M,E.60,3,7
201905,hobby,business_day,B.TUE,B.06-10,F,E.60,14,8
202105,golf,business_day,D.THU,C.10-14,M,D.5O,196,21
202105,fashion,business_day,B.TUE,B.06-10,M,D.5O,1235,8
202105,fashion,business_day,D.THU,C.10-14,F,D.5O,4586,21
201905,car,holiday,G.SUN,B.06-10,M,E.60,18,38
202105,daily_office,business_day,B.TUE,A.02-06,F,A.2O,425,7
201905,cosmetics,holiday,G.SUN,B.06-10,M,B.3O,262,38
202005,interior,business_day,B.TUE,A.02-06,F,A.2O,190,7
202005,interior,business_day,B.TUE,B.06-10,M,B.3O,537,8
201905,sports,holiday,F.SAT,C.10-14,M,C.4O,304,33
202005,home_appliance,holiday,G.SUN,D.14-18,M,B.3O,2245,40
201905,pet,business_day,B.TUE,C.10-14,M,E.60,23,9
201905,hobby,business_day,E.FRI,A.02-06,F,E.60,4,25
201905,fashion,business_day,B.TUE,A.02-06,M,C.4O,393,7
202005,cosmetics,business_day,E.FRI,E.18-22,M,D.5O,381,29
201905,sports,business_day,A.MON,E.18-22,M,D.5O,122,5
202005,golf,business_day,D.THU,A.02-06,F,B.3O,3,19
202005,books,holiday,G.SUN,D.14-18,M,A.2O,198,40
202105,books,holiday,C.WED,A.02-06,M,A.2O,8,13
202005,hobby,business_day,A.MON,E.18-22,M,B.3O,807,5
201905,car,holiday,F.SAT,F.22-02,F,A.2O,43,36
202105,daily_office,business_day,A.MON,D.14-18,F,D.5O,7224,4
202005,books,business_day,E.FRI,F.22-02,F,D.5O,357,30
201905,hobby,holiday,A.MON,F.22-02,M,B.3O,119,6
201905,car,holiday,C.WED,A.02-06,M,D.5O,4,13
202005,interior,holiday,E.FRI,F.22-02,M,A.2O,76,30
202005,home_appliance,business_day,C.WED,C.10-14,F,D.5O,1796,15
201905,car,business_day,B.TUE,E.18-22,M,D.5O,137,11
201905,pet,holiday,F.SAT,B.06-10,M,C.4O,59,32
202005,daily_office,holiday,G.SUN,E.18-22,M,E.60,847,41
202105,fashion,business_day,C.WED,D.14-18,M,D.5O,1272,16
202005,interior,holiday,E.FRI,C.10-14,F,D.5O,220,27
201905,interior,business_day,E.FRI,F.22-02,M,D.5O,246,30
202005,sports,business_day,C.WED,E.18-22,F,A.2O,473,17
